query_uniprot,query_gene,query_complex,bait_uniprot,bait_gene,prey_uniprot,prey_gene,confidence,ipsae,ipsae_confidence,iptm,interface_plddt,contacts_pae_lt_3,contacts_pae_lt_6,analysis_version,alphafold_version,validated,experimental_validation,bait_complex,bait_organism,extraction_timestamp,id,ipsae_pae_cutoff,prey_organism,source_path
O75386,TULP3,IFT-associated,Q9HBG6,IFT122,O75386,TULP3,Low,0.46840108132665925,Low,0.35,75.00648414985591,0,32,v4,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:42.655546,10702,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
O75386,TULP3,IFT-associated,O75386,TULP3,O76003,GLRX3,Low,,,0.33,77.9,0,22,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:42.655556,707,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/O75386_Tulp3/AF3
O75386,TULP3,IFT-associated,O75386,TULP3,Q96L34,MARK4,Low,,,0.33,64.3,0,4,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:42.655566,742,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/O75386_Tulp3/AF3
O75386,TULP3,IFT-associated,O75386,TULP3,P0DMV8,HSPA1A,Low,,,0.3,78.1,0,20,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:42.655575,706,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/O75386_Tulp3/AF3
O75386,TULP3,IFT-associated,O75386,TULP3,O94973,AP2A2,Low,,,0.3,77,0,8,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:42.655585,715,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/O75386_Tulp3/AF3
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_P60709,ACTB,,,,0.7734159733867818,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655595,9495,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_Q15369,ELOC,,,,0.7693425210701965,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655605,9496,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_P62736,ACTA2,,,,0.7668553287638935,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655615,9497,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_O00422,SAP18,,,,0.7622131025293511,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655625,9498,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_P68032,ACTC1,,,,0.7554541062013707,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655634,9499,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_P61160,ACTR2,,,,0.7490836586874896,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655644,9500,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_P62263,RPS14,,,,0.7479547809392428,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655654,9501,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_Q562R1,ACTBL2,,,,0.7449186418816365,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655663,9502,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_Q8TDL5,BPIFB1,,,,0.7147415771228743,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655673,9503,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_Q9Y6A4,CFAP20,,,,0.7129548411561875,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655683,9504,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_Q8IZ02,LRRC34,,,,0.7093214827543246,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655692,9505,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
O75386,TULP3,IFT-associated,AF2_O75386,TULP3,AF2_Q16795,Q16795,,,,0.7092638966548507,,0,0,v3,AF2,False,,IFT-associated,Unknown,2025-10-31T13:15:42.655702,9506,10,Unknown,/emcc/au14762/elo_lab/AlphaPulldown/HsTULP3/pulldown/high_confidence_af2_predictions_v2.json
Q8NDW8,TTC21A,IFT-associated,Q9HBG6,IFT122,Q8NDW8,TTC21A,Low,0.5519425895937535,Medium,0.46,81.07366666666667,4,23,v4,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:44.159913,10698,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q8NDW8,TTC21A,IFT-associated,Q96FT9,IFT43,Q8NDW8,TTC21A,Low,0.4625022847384209,Low,0.38,81.29626984126983,3,61,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-associated,Homo sapiens,2025-10-31T13:15:44.159939,10478,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q8NDW8,TTC21A,IFT-associated,Q96FT9,IFT43,Q8NDW8,TTC21A,Low,0.4582450141993683,Low,0.37,81.65132467532467,2,61,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-associated,Homo sapiens,2025-10-31T13:15:44.159945,10097,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q8NDW8,TTC21A,IFT-associated,Q9P2L0,WDR35,Q8NDW8,TTC21A,Low,,,0.47,76.7,0,25,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:44.159950,327,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9P2L0_IFT121/AF3
Q96EX3,WDR34,IFT-associated,Q8IYG6,LRRC56,Q96EX3,DYNC2I2,Low,,,0.36,77.8,0,13,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:45.690253,984,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IYG6_LRRC56/AF3
Q8WVS4,WDR60,IFT-associated,Q8N4P2,IFT70B,Q8WVS4,DYNC2I1,Low,0.38348436476964337,Low,0.59,78.80695067264574,0,24,v4,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:47.264284,10403,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8N4P2_IFT70_isoform_TTC30B/AF3/AF3_PD_analysis_v4.json
Q8WVS4,WDR60,IFT-associated,Q9Y547,IFT25,Q8WVS4,DYNC2I1,Low,,,0.57,74.3,0,4,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:47.264313,1033,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y547_IFT25/AF3
Q8WVS4,WDR60,IFT-associated,Q9Y3A4,RRP7A,Q8WVS4,DYNC2I1,Low,,,0.43,71.4,0,4,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:47.264326,61,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y3A4_HsRRP7A/AF3
Q8WVS4,WDR60,IFT-associated,O15182,CETN3,Q8WVS4,DYNC2I1,Low,,,0.42,74.25000000000001,0,4,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:47.264339,8875,10,Homo sapiens,/emcc/au14762/AF/Lotte_Pedersen/O15182_CENT3/AF3/o15182_and_q8wvs4
Q8WVS4,WDR60,IFT-associated,Q8NFJ9,BBS1,Q8WVS4,DYNC2I1,Low,,,0.37,74.3,0,23,v3,AF3,False,,IFT-associated,Homo sapiens,2025-10-31T13:15:47.264351,1277,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q9Y496,KIF3A,Motor,P62166,NCS1,Q9Y496,KIF3A,Low,,,0.58,73.3,0,6,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:48.860070,176,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/HsNCS1/AF3
O15066,KIF3B,Motor,Q9BW83,IFT27,O15066,KIF3B,Low,,,0.55,75.1,0,4,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:50.523588,196,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9BW83_IFT27/AF3
O15066,KIF3B,Motor,Q8TAM1,BBS10,O15066,KIF3B,Low,,,0.46,75.1,0,8,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:50.523617,249,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TAM1_BBS10/AF3
O14782,KIF3C,Motor,Q8IYG6,LRRC56,O14782,KIF3C,Low,,,0.43,74.6,0,11,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:52.046555,987,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IYG6_LRRC56/AF3
O14782,KIF3C,Motor,Q9NQC8,IFT46,O14782,KIF3C,Low,,,0.31,76.8,0,8,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:52.046583,294,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q92845,KIFAP3,Motor,Q96AJ1,CLUAP1,Q92845,KIFAP3,Low,0.3900075894126854,Low,0.49,87.69572815533976,4,19,v4,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:53.589369,10463,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96AJ1_IFT38_CLUA1/AF3/AF3_PD_analysis_v4.json
Q92845,KIFAP3,Motor,Q13099,IFT88,Q92845,KIFAP3,Low,0.4632767932150117,Low,0.55,86.23749999999998,0,12,v4,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:53.589397,10182,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q13099_IFT88/AF3/AF3_PD_analysis_v4.json
Q92845,KIFAP3,Motor,Q8TDR0,TRAF3IP1,Q92845,KIFAP3,Low,,,0.44,81.8,0,20,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:53.589410,1462,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8NCM8,DYNC2H1,Motor,Q8TDR0,TRAF3IP1,Q8NCM8,DYNC2H1,Low,,,0.35,74.3,0,38,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:55.149272,1473,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TCX1,DYNC2LI1,Motor,Q9H0F7,ARL6,Q8TCX1,DYNC2LI1,High,0.5695600189940786,Medium,0.79,83.67034852546917,29,60,v4,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:56.717981,10642,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9H0F7_BBS3_ARL6/AF3/AF3_PD_analysis_v4.json
Q8TCX1,DYNC2LI1,Motor,Q9NVL8,CCDC198,Q8TCX1,DYNC2LI1,Low,0.4283857833454751,Low,0.59,83.35858695652173,0,28,v4,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:56.718007,9810,10,Homo sapiens,/emcc/au14762/AF/Lotte_Pedersen/Q9NVL8_CCDC198/AF3/AF3_PD_analysis_v4.json
Q8TCX1,DYNC2LI1,Motor,O15182,CETN3,Q8TCX1,DYNC2LI1,Low,,,0.43,73.2745197740113,0,24,v3,AF3,False,,Motor,Homo sapiens,2025-10-31T13:15:56.718013,8878,10,Homo sapiens,/emcc/au14762/AF/Lotte_Pedersen/O15182_CENT3/AF3/o15182_and_q8tcx1
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q3SYG4,BBS9,High,0.6523342926054548,Medium,0.52,80.39628758169935,63,132,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340880,10417,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q96RK4,BBS4,Q8NFJ9,BBS1,High,0.748353046869872,High,0.68,83.1751,61,118,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340909,10598,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96RK4_BBS4/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q96RK4,BBS4,High,0.7529610401055382,High,0.68,82.37930379746835,51,102,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340922,10415,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q9H0F7,ARL6,High,0.7092236204016711,High,0.81,86.63244755244756,33,40,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340933,10416,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q9H0F7,ARL6,Q8NFJ9,BBS1,High,0.6861272527843169,Medium,0.81,87.49222222222222,32,39,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340943,10637,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9H0F7_BBS3_ARL6/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q9NVQ4,FAIM,High,0.579217686841068,Medium,0.7,87.8614739884393,15,63,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340954,10418,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q9BUL8,PDCD10,High,0.5624735459237223,Medium,0.83,84.46996551724138,13,43,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340964,10419,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,P30085,CMPK1,Medium,,,0.63,82.1,0,5,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340975,1255,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,P31040,SDHA,Low,,,0.59,82.4,0,19,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340984,1262,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q9NRW7,VPS45,Low,,,0.55,80.8,0,11,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.340995,1266,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q9NTJ5,SACM1L,Low,,,0.54,84.5,0,5,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341006,1260,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q02218,OGDH,Low,,,0.53,82,0,7,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341016,1263,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q5TB80,CEP162,Low,,,0.53,76.7,0,15,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341026,1273,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,P19338,NCL,Low,0.30994757364253855,Low,0.52,78.73694915254237,0,4,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341036,10424,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q96Q05,TRAPPC9,Low,,,0.5,83.1,0,3,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341045,1261,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q14990,ODF1,Low,0.40591095861822846,Low,0.5,81.74314393939395,0,41,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341055,10420,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8TAM2,TTC8,Q8NFJ9,BBS1,Low,0.3318691892301625,Low,0.48,75.4044610778443,0,50,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341065,10438,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TAM2_BBS8/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q8TAM2,TTC8,Low,0.3325751721537765,Low,0.48,77.01988847583642,0,41,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341075,10422,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,P21918,DRD5,Low,,,0.48,79.1,0,23,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341085,1268,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,P21728,DRD1,Low,,,0.47,76.9,0,6,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341094,1272,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q96AG4,LRRC59,Low,,,0.46,86.1,0,11,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341104,1258,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q5JSH3,WDR44,Low,,,0.45,84.8,0,3,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341114,1259,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q5T0N1,CFAP70,Low,,,0.43,76.6,0,3,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341124,1274,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q32M84,BTBD16,Low,,,0.43,80.3,0,5,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341133,1267,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q8TC71,SPATA18,Low,,,0.43,81.3,0,7,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341143,1265,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q8NDM7,CFAP43,Low,0.35002134588773326,Low,0.43,72.21769784172662,0,16,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341153,10421,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q9NZZ3,CHMP5,Low,,,0.38,86.5,0,6,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341162,1257,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q8TD57,DNAH3,Low,,,0.37,72,0,3,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341172,1279,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q8WVS4,DYNC2I1,Low,,,0.37,74.3,0,23,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341182,1277,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q15468,STIL,Low,,,0.36,71.3,0,19,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341192,1280,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,O00294,TULP1,Low,,,0.32,78.4,0,3,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341202,1270,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q07617,SPAG1,Low,,,0.3,74.6,0,3,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341212,1276,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q96FT9,IFT43,Low,,,0.3,76,0,27,v3,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341222,1275,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3
Q8NFJ9,BBS1,BBSome,Q8NFJ9,BBS1,Q96AJ1,CLUAP1,Low,0.31351939323063954,Low,0.25,85.36313559322032,0,12,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:58.341247,10423,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8NFJ9_BBS1/AF3/AF3_PD_analysis_v4.json
Q8NFJ9,BBS1,BBSome,AF2_Q8NFJ9,Q8NFJ9,AF2_Q9H0F7,Q9H0F7,,,,0.847,,0,0,v3,AF2,False,,BBSome,Unknown,2025-10-31T13:15:58.341258,8578,10,Unknown,/emcc/au14762/AF
Q8NFJ9,BBS1,BBSome,AF2_Q8NFJ9,Q8NFJ9,AF2_Q96RK4,Q96RK4,,,,0.802,,0,0,v3,AF2,False,,BBSome,Unknown,2025-10-31T13:15:58.341268,8606,10,Unknown,/emcc/au14762/AF
Q8NFJ9,BBS1,BBSome,AF2_Q8NFJ9,Q8NFJ9,AF2_Q8TAM2,Q8TAM2,,,,0.756,,0,0,v3,AF2,False,,BBSome,Unknown,2025-10-31T13:15:58.341278,8678,10,Unknown,/emcc/au14762/AF
Q9BXC9,BBS2,BBSome,Q9BXC9,BBS2,Q8IWZ6,BBS7,High,0.7578511256104441,High,0.85,81.35693078324226,68,195,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:59.947657,10628,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9BXC9_BBS2/AF3/AF3_PD_analysis_v4.json
Q9BXC9,BBS2,BBSome,Q8IWZ6,BBS7,Q9BXC9,BBS2,High,0.7587239236482715,High,0.85,81.58388322520854,61,187,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:59.947685,10286,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IWZ6_BBS7/AF3/AF3_PD_analysis_v4.json
Q9BXC9,BBS2,BBSome,Q9BXC9,BBS2,Q3SYG4,BBS9,High,0.5261031761579004,Medium,0.53,81.38133333333333,38,60,v4,AF3,False,,BBSome,Homo sapiens,2025-10-31T13:15:59.947698,10629,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9BXC9_BBS2/AF3/AF3_PD_analysis_v4.json
